Sale_Date,Product_Name,Category,Unit_Price,Is_Promotion,Sales_Volume,Lost_Sales,Stock_Quantity,Reorder_Level,Reorder_Quantity,Reorder_Triggered,Days_To_Expiry,Expiration_Date,Status,Day_of_Week,Month,Year,Is_Weekend,Is_Holiday_Period,Inventory_Turnover_Rate
2024-05-29,Pasta 500g,Pantry,1.29,False,54,0,1405,336,1440,False,730,2026-05-29,In Stock,Wednesday,5,2024,False,False,0.0384
2024-05-29,Rice 1kg,Pantry,1.99,False,44,0,305,294,1260,False,730,2026-05-29,In Stock,Wednesday,5,2024,False,False,0.1443
2024-05-29,Olive Oil 500ml,Pantry,5.49,False,23,0,754,154,660,False,730,2026-05-29,In Stock,Wednesday,5,2024,False,False,0.0305
2024-05-29,Tomato Sauce 400g,Pantry,1.49,False,38,0,1229,266,1140,False,730,2026-05-29,In Stock,Wednesday,5,2024,False,False,0.0309
2024-05-29,Cornflakes 500g,Pantry,2.99,False,29,0,927,210,900,False,365,2025-05-29,In Stock,Wednesday,5,2024,False,False,0.0313
2024-05-29,Peanut Butter 340g,Pantry,2.79,False,18,0,808,175,750,False,365,2025-05-29,In Stock,Wednesday,5,2024,False,False,0.0223
2024-05-29,Honey 340g,Pantry,3.99,False,17,0,408,126,540,False,730,2026-05-29,In Stock,Wednesday,5,2024,False,False,0.0417
2024-05-29,Canned Tuna 185g,Pantry,1.99,False,29,0,893,224,960,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0325
2024-05-29,Shampoo 300ml,Personal Care,4.99,False,17,0,521,105,450,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0326
2024-05-29,Hand Soap 250ml,Personal Care,2.49,False,22,0,623,140,600,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0353
2024-05-29,Toothpaste 100ml,Personal Care,2.99,False,19,0,201,126,540,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0945
2024-05-29,Laundry Detergent 1kg,Household,7.99,False,8,0,245,84,360,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0327
2024-05-29,Dish Soap 500ml,Household,2.29,False,20,0,464,154,660,False,1095,2027-05-29,In Stock,Wednesday,5,2024,False,False,0.0431
2024-05-30,Whole Milk 1L,Dairy,1.89,False,41,0,1546,315,1350,False,14,2024-06-13,In Stock,Thursday,5,2024,False,False,0.0265
2024-05-30,Cheddar Cheese 200g,Dairy,3.49,False,22,0,218,154,660,False,30,2024-06-29,In Stock,Thursday,5,2024,False,False,0.1009
2024-05-30,Greek Yogurt 500g,Dairy,2.79,False,28,0,228,210,900,False,21,2024-06-20,In Stock,Thursday,5,2024,False,False,0.1228
2024-05-30,Butter 250g,Dairy,2.54,True,17,0,245,126,540,False,60,2024-07-29,In Stock,Thursday,5,2024,False,False,0.0694
2024-05-30,Eggs 12pk,Dairy,3.29,False,40,0,1366,266,1140,False,28,2024-06-27,In Stock,Thursday,5,2024,False,False,0.0293
2024-05-30,White Bread,Bakery,1.99,False,51,0,1222,385,1650,False,7,2024-06-06,In Stock,Thursday,5,2024,False,False,0.0417
2024-05-30,Sourdough Loaf,Bakery,3.99,False,28,0,776,196,840,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.0361
2024-05-30,Croissants 4pk,Bakery,2.49,False,15,0,719,140,600,False,3,2024-06-02,In Stock,Thursday,5,2024,False,False,0.0209
2024-05-30,Bagels 6pk,Bakery,2.99,False,21,0,763,168,720,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.0275
2024-05-30,Banana Bread,Bakery,3.49,False,16,0,139,105,450,False,7,2024-06-06,In Stock,Thursday,5,2024,False,False,0.1151
2024-05-30,Chicken Breast 500g,Meat,5.99,False,37,0,561,280,1200,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.066
2024-05-30,Ground Beef 500g,Meat,4.99,False,47,0,1270,245,1050,True,4,2024-06-03,Reordered,Thursday,5,2024,False,False,0.037
2024-05-30,Pork Chops 400g,Meat,4.49,False,26,0,500,140,600,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.052
2024-05-30,Salmon Fillet 300g,Meat,7.99,False,27,0,408,175,750,False,3,2024-06-02,In Stock,Thursday,5,2024,False,False,0.0662
2024-05-30,Turkey Slices 200g,Meat,3.99,False,30,0,312,126,540,False,7,2024-06-06,In Stock,Thursday,5,2024,False,False,0.0962
2024-05-30,Apples 1kg,Produce,2.49,False,68,0,1699,350,1500,False,21,2024-06-20,In Stock,Thursday,5,2024,False,False,0.04
2024-05-30,Bananas 1kg,Produce,1.29,False,59,0,1657,420,1800,False,7,2024-06-06,In Stock,Thursday,5,2024,False,False,0.0356
2024-05-30,Broccoli 400g,Produce,1.99,False,44,0,961,245,1050,False,7,2024-06-06,In Stock,Thursday,5,2024,False,False,0.0458
2024-05-30,Carrots 1kg,Produce,1.49,False,46,0,961,280,1200,False,21,2024-06-20,In Stock,Thursday,5,2024,False,False,0.0479
2024-05-30,Spinach 200g,Produce,2.29,False,28,0,870,196,840,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.0322
2024-05-30,Tomatoes 500g,Produce,2.19,False,40,0,1255,294,1260,False,10,2024-06-09,In Stock,Thursday,5,2024,False,False,0.0319
2024-05-30,Strawberries 250g,Produce,3.49,False,39,0,924,210,900,False,5,2024-06-04,In Stock,Thursday,5,2024,False,False,0.0422
2024-05-30,Frozen Pizza,Frozen,4.99,False,29,0,613,224,960,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0473
2024-05-30,Frozen Peas 500g,Frozen,1.79,False,27,0,419,196,840,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0644
2024-05-30,Ice Cream 1L,Frozen,3.99,False,30,0,523,245,1050,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0574
2024-05-30,Frozen Chips 750g,Frozen,2.49,False,35,0,342,280,1200,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.1023
2024-05-30,Frozen Berries 400g,Frozen,3.29,False,21,0,329,154,660,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0638
2024-05-30,Orange Juice 1L,Beverages,2.99,False,52,0,594,315,1350,False,14,2024-06-13,In Stock,Thursday,5,2024,False,False,0.0875
2024-05-30,Sparkling Water 1.5L,Beverages,0.99,False,37,0,774,385,1650,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0478
2024-05-30,Cola 2L,Beverages,1.99,False,66,0,473,420,1800,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.1395
2024-05-30,Coffee Beans 250g,Beverages,6.99,False,19,0,375,140,600,False,180,2024-11-26,In Stock,Thursday,5,2024,False,False,0.0507
2024-05-30,Green Tea 20pk,Beverages,2.49,False,23,0,344,126,540,False,730,2026-05-30,In Stock,Thursday,5,2024,False,False,0.0669
2024-05-30,Pasta 500g,Pantry,1.29,False,65,0,1340,336,1440,False,730,2026-05-30,In Stock,Thursday,5,2024,False,False,0.0485
2024-05-30,Rice 1kg,Pantry,1.99,False,37,0,1528,294,1260,True,730,2026-05-30,Reordered,Thursday,5,2024,False,False,0.0242
2024-05-30,Olive Oil 500ml,Pantry,5.49,False,15,0,739,154,660,False,730,2026-05-30,In Stock,Thursday,5,2024,False,False,0.0203
2024-05-30,Tomato Sauce 400g,Pantry,1.49,False,36,0,1193,266,1140,False,730,2026-05-30,In Stock,Thursday,5,2024,False,False,0.0302
2024-05-30,Cornflakes 500g,Pantry,2.99,False,27,0,900,210,900,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.03
2024-05-30,Peanut Butter 340g,Pantry,2.79,False,30,0,778,175,750,False,365,2025-05-30,In Stock,Thursday,5,2024,False,False,0.0386
2024-05-30,Honey 340g,Pantry,3.99,False,21,0,387,126,540,False,730,2026-05-30,In Stock,Thursday,5,2024,False,False,0.0543
2024-05-30,Canned Tuna 185g,Pantry,1.99,False,34,0,859,224,960,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.0396
2024-05-30,Shampoo 300ml,Personal Care,4.24,True,15,0,506,105,450,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.0296
2024-05-30,Hand Soap 250ml,Personal Care,2.49,False,23,0,600,140,600,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.0383
2024-05-30,Toothpaste 100ml,Personal Care,2.99,False,19,0,182,126,540,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.1044
2024-05-30,Laundry Detergent 1kg,Household,6.79,True,12,0,233,84,360,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.0515
2024-05-30,Dish Soap 500ml,Household,2.29,False,16,0,448,154,660,False,1095,2027-05-30,In Stock,Thursday,5,2024,False,False,0.0357
2024-05-31,Whole Milk 1L,Dairy,1.89,False,57,0,1489,315,1350,False,14,2024-06-14,In Stock,Friday,5,2024,False,False,0.0383
2024-05-31,Cheddar Cheese 200g,Dairy,3.49,False,24,0,194,154,660,False,30,2024-06-30,In Stock,Friday,5,2024,False,False,0.1237
2024-05-31,Greek Yogurt 500g,Dairy,2.79,False,32,0,1096,210,900,True,21,2024-06-21,Reordered,Friday,5,2024,False,False,0.0292
2024-05-31,Butter 250g,Dairy,2.99,False,18,0,227,126,540,False,60,2024-07-30,In Stock,Friday,5,2024,False,False,0.0793
2024-05-31,Eggs 12pk,Dairy,3.29,False,36,0,1330,266,1140,False,28,2024-06-28,In Stock,Friday,5,2024,False,False,0.0271
2024-05-31,White Bread,Bakery,1.99,False,63,0,1159,385,1650,False,7,2024-06-07,In Stock,Friday,5,2024,False,False,0.0544
2024-05-31,Sourdough Loaf,Bakery,3.99,False,22,0,754,196,840,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.0292
2024-05-31,Croissants 4pk,Bakery,2.12,True,26,0,693,140,600,False,3,2024-06-03,In Stock,Friday,5,2024,False,False,0.0375
2024-05-31,Bagels 6pk,Bakery,2.99,False,22,0,741,168,720,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.0297
2024-05-31,Banana Bread,Bakery,3.49,False,11,0,128,105,450,False,7,2024-06-07,In Stock,Friday,5,2024,False,False,0.0859
2024-05-31,Chicken Breast 500g,Meat,5.99,False,64,0,497,280,1200,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.1288
2024-05-31,Ground Beef 500g,Meat,4.99,False,38,0,1232,245,1050,False,4,2024-06-04,In Stock,Friday,5,2024,False,False,0.0308
2024-05-31,Pork Chops 400g,Meat,4.49,False,22,0,478,140,600,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.046
2024-05-31,Salmon Fillet 300g,Meat,7.99,False,37,0,371,175,750,False,3,2024-06-03,In Stock,Friday,5,2024,False,False,0.0997
2024-05-31,Turkey Slices 200g,Meat,3.99,False,29,0,283,126,540,False,7,2024-06-07,In Stock,Friday,5,2024,False,False,0.1025
2024-05-31,Apples 1kg,Produce,2.49,False,48,0,1651,350,1500,False,21,2024-06-21,In Stock,Friday,5,2024,False,False,0.0291
2024-05-31,Bananas 1kg,Produce,1.1,True,65,0,1592,420,1800,False,7,2024-06-07,In Stock,Friday,5,2024,False,False,0.0408
2024-05-31,Broccoli 400g,Produce,1.99,False,38,0,923,245,1050,False,7,2024-06-07,In Stock,Friday,5,2024,False,False,0.0412
2024-05-31,Carrots 1kg,Produce,1.49,False,57,0,904,280,1200,False,21,2024-06-21,In Stock,Friday,5,2024,False,False,0.0631
2024-05-31,Spinach 200g,Produce,2.29,False,44,0,826,196,840,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.0533
2024-05-31,Tomatoes 500g,Produce,2.19,False,44,0,1211,294,1260,False,10,2024-06-10,In Stock,Friday,5,2024,False,False,0.0363
2024-05-31,Strawberries 250g,Produce,3.49,False,46,0,878,210,900,False,5,2024-06-05,In Stock,Friday,5,2024,False,False,0.0524
2024-05-31,Frozen Pizza,Frozen,4.24,True,32,0,581,224,960,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0551
2024-05-31,Frozen Peas 500g,Frozen,1.79,False,32,0,387,196,840,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0827
2024-05-31,Ice Cream 1L,Frozen,3.99,False,31,0,492,245,1050,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.063
2024-05-31,Frozen Chips 750g,Frozen,2.49,False,43,0,299,280,1200,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.1438
2024-05-31,Frozen Berries 400g,Frozen,3.29,False,23,0,306,154,660,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0752
2024-05-31,Orange Juice 1L,Beverages,2.99,False,51,0,543,315,1350,False,14,2024-06-14,In Stock,Friday,5,2024,False,False,0.0939
2024-05-31,Sparkling Water 1.5L,Beverages,0.99,False,70,0,704,385,1650,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0994
2024-05-31,Cola 2L,Beverages,1.99,False,61,0,2212,420,1800,True,365,2025-05-31,Reordered,Friday,5,2024,False,False,0.0276
2024-05-31,Coffee Beans 250g,Beverages,6.99,False,20,0,355,140,600,False,180,2024-11-27,In Stock,Friday,5,2024,False,False,0.0563
2024-05-31,Green Tea 20pk,Beverages,2.49,False,23,0,321,126,540,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.0717
2024-05-31,Pasta 500g,Pantry,1.29,False,60,0,1280,336,1440,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.0469
2024-05-31,Rice 1kg,Pantry,1.99,False,43,0,1485,294,1260,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.029
2024-05-31,Olive Oil 500ml,Pantry,5.49,False,24,0,715,154,660,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.0336
2024-05-31,Tomato Sauce 400g,Pantry,1.49,False,44,0,1149,266,1140,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.0383
2024-05-31,Cornflakes 500g,Pantry,2.99,False,35,0,865,210,900,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0405
2024-05-31,Peanut Butter 340g,Pantry,2.37,True,23,0,755,175,750,False,365,2025-05-31,In Stock,Friday,5,2024,False,False,0.0305
2024-05-31,Honey 340g,Pantry,3.99,False,16,0,371,126,540,False,730,2026-05-31,In Stock,Friday,5,2024,False,False,0.0431
2024-05-31,Canned Tuna 185g,Pantry,1.99,False,29,0,830,224,960,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.0349
2024-05-31,Shampoo 300ml,Personal Care,4.99,False,22,0,484,105,450,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.0455
2024-05-31,Hand Soap 250ml,Personal Care,2.49,False,24,0,576,140,600,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.0417
2024-05-31,Toothpaste 100ml,Personal Care,2.99,False,22,0,160,126,540,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.1375
2024-05-31,Laundry Detergent 1kg,Household,7.99,False,13,0,220,84,360,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.0591
2024-05-31,Dish Soap 500ml,Household,2.29,False,19,0,429,154,660,False,1095,2027-05-31,In Stock,Friday,5,2024,False,False,0.0443
2024-06-01,Whole Milk 1L,Dairy,1.89,False,76,0,1413,315,1350,False,14,2024-06-15,In Stock,Saturday,6,2024,True,False,0.0538
2024-06-01,Cheddar Cheese 200g,Dairy,3.49,False,30,0,164,154,660,False,30,2024-07-01,In Stock,Saturday,6,2024,True,False,0.1829
2024-06-01,Greek Yogurt 500g,Dairy,2.79,False,43,0,1053,210,900,False,21,2024-06-22,In Stock,Saturday,6,2024,True,False,0.0408
2024-06-01,Butter 250g,Dairy,2.99,False,17,0,210,126,540,False,60,2024-07-31,In Stock,Saturday,6,2024,True,False,0.081
2024-06-01,Eggs 12pk,Dairy,3.29,False,55,0,1275,266,1140,False,28,2024-06-29,In Stock,Saturday,6,2024,True,False,0.0431
2024-06-01,White Bread,Bakery,1.99,False,61,0,1098,385,1650,False,7,2024-06-08,In Stock,Saturday,6,2024,True,False,0.0556
2024-06-01,Sourdough Loaf,Bakery,3.99,False,26,0,728,196,840,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.0357
2024-06-01,Croissants 4pk,Bakery,2.49,False,20,0,673,140,600,False,3,2024-06-04,In Stock,Saturday,6,2024,True,False,0.0297
2024-06-01,Bagels 6pk,Bakery,2.99,False,23,0,718,168,720,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.032
2024-06-01,Banana Bread,Bakery,3.49,False,14,0,114,105,450,False,7,2024-06-08,In Stock,Saturday,6,2024,True,False,0.1228
2024-06-01,Chicken Breast 500g,Meat,5.99,False,60,0,437,280,1200,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.1373
2024-06-01,Ground Beef 500g,Meat,4.99,False,49,0,1183,245,1050,False,4,2024-06-05,In Stock,Saturday,6,2024,True,False,0.0414
2024-06-01,Pork Chops 400g,Meat,4.49,False,31,0,447,140,600,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.0694
2024-06-01,Salmon Fillet 300g,Meat,7.99,False,46,0,325,175,750,False,3,2024-06-04,In Stock,Saturday,6,2024,True,False,0.1415
2024-06-01,Turkey Slices 200g,Meat,3.99,False,26,0,257,126,540,False,7,2024-06-08,In Stock,Saturday,6,2024,True,False,0.1012
2024-06-01,Apples 1kg,Produce,2.49,False,49,0,1602,350,1500,False,21,2024-06-22,In Stock,Saturday,6,2024,True,False,0.0306
2024-06-01,Bananas 1kg,Produce,1.1,True,88,0,1504,420,1800,False,7,2024-06-08,In Stock,Saturday,6,2024,True,False,0.0585
2024-06-01,Broccoli 400g,Produce,1.99,False,61,0,862,245,1050,False,7,2024-06-08,In Stock,Saturday,6,2024,True,False,0.0708
2024-06-01,Carrots 1kg,Produce,1.49,False,59,0,845,280,1200,False,21,2024-06-22,In Stock,Saturday,6,2024,True,False,0.0698
2024-06-01,Spinach 200g,Produce,2.29,False,51,0,775,196,840,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.0658
2024-06-01,Tomatoes 500g,Produce,2.19,False,67,0,1144,294,1260,False,10,2024-06-11,In Stock,Saturday,6,2024,True,False,0.0586
2024-06-01,Strawberries 250g,Produce,3.49,False,32,0,846,210,900,False,5,2024-06-06,In Stock,Saturday,6,2024,True,False,0.0378
2024-06-01,Frozen Pizza,Frozen,4.99,False,46,0,535,224,960,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.086
2024-06-01,Frozen Peas 500g,Frozen,1.79,False,42,0,345,196,840,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.1217
2024-06-01,Ice Cream 1L,Frozen,3.39,True,61,0,431,245,1050,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.1415
2024-06-01,Frozen Chips 750g,Frozen,2.49,False,73,0,1426,280,1200,True,365,2025-06-01,Reordered,Saturday,6,2024,True,False,0.0512
2024-06-01,Frozen Berries 400g,Frozen,3.29,False,35,0,271,154,660,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.1292
2024-06-01,Orange Juice 1L,Beverages,2.99,False,74,0,469,315,1350,False,14,2024-06-15,In Stock,Saturday,6,2024,True,False,0.1578
2024-06-01,Sparkling Water 1.5L,Beverages,0.99,False,94,0,610,385,1650,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.1541
2024-06-01,Cola 2L,Beverages,1.99,False,91,0,2121,420,1800,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.0429
2024-06-01,Coffee Beans 250g,Beverages,6.99,False,24,0,331,140,600,False,180,2024-11-28,In Stock,Saturday,6,2024,True,False,0.0725
2024-06-01,Green Tea 20pk,Beverages,2.49,False,28,0,293,126,540,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.0956
2024-06-01,Pasta 500g,Pantry,1.1,True,57,0,1223,336,1440,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.0466
2024-06-01,Rice 1kg,Pantry,1.69,True,39,0,1446,294,1260,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.027
2024-06-01,Olive Oil 500ml,Pantry,5.49,False,29,0,686,154,660,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.0423
2024-06-01,Tomato Sauce 400g,Pantry,1.49,False,49,0,1100,266,1140,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.0445
2024-06-01,Cornflakes 500g,Pantry,2.99,False,26,0,839,210,900,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.031
2024-06-01,Peanut Butter 340g,Pantry,2.79,False,33,0,722,175,750,False,365,2025-06-01,In Stock,Saturday,6,2024,True,False,0.0457
2024-06-01,Honey 340g,Pantry,3.99,False,19,0,352,126,540,False,730,2026-06-01,In Stock,Saturday,6,2024,True,False,0.054
2024-06-01,Canned Tuna 185g,Pantry,1.99,False,31,0,799,224,960,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.0388
2024-06-01,Shampoo 300ml,Personal Care,4.99,False,23,0,461,105,450,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.0499
2024-06-01,Hand Soap 250ml,Personal Care,2.49,False,27,0,549,140,600,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.0492
2024-06-01,Toothpaste 100ml,Personal Care,2.99,False,31,0,129,126,540,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.2403
2024-06-01,Laundry Detergent 1kg,Household,7.99,False,12,0,208,84,360,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.0577
2024-06-01,Dish Soap 500ml,Household,2.29,False,19,0,410,154,660,False,1095,2027-06-01,In Stock,Saturday,6,2024,True,False,0.0463
2024-06-02,Whole Milk 1L,Dairy,1.89,False,54,0,1359,315,1350,False,14,2024-06-16,In Stock,Sunday,6,2024,True,False,0.0397
2024-06-02,Cheddar Cheese 200g,Dairy,3.49,False,31,0,793,154,660,True,30,2024-07-02,Reordered,Sunday,6,2024,True,False,0.0391
2024-06-02,Greek Yogurt 500g,Dairy,2.79,False,32,0,1021,210,900,False,21,2024-06-23,In Stock,Sunday,6,2024,True,False,0.0313
2024-06-02,Butter 250g,Dairy,2.99,False,18,0,192,126,540,False,60,2024-08-01,In Stock,Sunday,6,2024,True,False,0.0938
2024-06-02,Eggs 12pk,Dairy,3.29,False,49,0,1226,266,1140,False,28,2024-06-30,In Stock,Sunday,6,2024,True,False,0.04
2024-06-02,White Bread,Bakery,1.99,False,48,0,1050,385,1650,False,7,2024-06-09,In Stock,Sunday,6,2024,True,False,0.0457
2024-06-02,Sourdough Loaf,Bakery,3.99,False,33,0,695,196,840,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.0475
2024-06-02,Croissants 4pk,Bakery,2.49,False,21,0,652,140,600,False,3,2024-06-05,In Stock,Sunday,6,2024,True,False,0.0322
2024-06-02,Bagels 6pk,Bakery,2.54,True,30,0,688,168,720,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.0436
2024-06-02,Banana Bread,Bakery,3.49,False,13,0,551,105,450,True,7,2024-06-09,Reordered,Sunday,6,2024,True,False,0.0236
2024-06-02,Chicken Breast 500g,Meat,5.99,False,68,0,369,280,1200,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.1843
2024-06-02,Ground Beef 500g,Meat,4.99,False,49,0,1134,245,1050,False,4,2024-06-06,In Stock,Sunday,6,2024,True,False,0.0432
2024-06-02,Pork Chops 400g,Meat,4.49,False,32,0,415,140,600,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.0771
2024-06-02,Salmon Fillet 300g,Meat,7.99,False,41,0,284,175,750,False,3,2024-06-05,In Stock,Sunday,6,2024,True,False,0.1444
2024-06-02,Turkey Slices 200g,Meat,3.99,False,21,0,236,126,540,False,7,2024-06-09,In Stock,Sunday,6,2024,True,False,0.089
2024-06-02,Apples 1kg,Produce,2.49,False,81,0,1521,350,1500,False,21,2024-06-23,In Stock,Sunday,6,2024,True,False,0.0533
2024-06-02,Bananas 1kg,Produce,1.29,False,67,0,1437,420,1800,False,7,2024-06-09,In Stock,Sunday,6,2024,True,False,0.0466
2024-06-02,Broccoli 400g,Produce,1.99,False,40,0,822,245,1050,False,7,2024-06-09,In Stock,Sunday,6,2024,True,False,0.0487
2024-06-02,Carrots 1kg,Produce,1.49,False,74,0,771,280,1200,False,21,2024-06-23,In Stock,Sunday,6,2024,True,False,0.096
2024-06-02,Spinach 200g,Produce,2.29,False,47,0,728,196,840,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.0646
2024-06-02,Tomatoes 500g,Produce,2.19,False,79,0,1065,294,1260,False,10,2024-06-12,In Stock,Sunday,6,2024,True,False,0.0742
2024-06-02,Strawberries 250g,Produce,3.49,False,40,0,806,210,900,False,5,2024-06-07,In Stock,Sunday,6,2024,True,False,0.0496
2024-06-02,Frozen Pizza,Frozen,4.99,False,44,0,491,224,960,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.0896
2024-06-02,Frozen Peas 500g,Frozen,1.79,False,41,0,304,196,840,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.1349
2024-06-02,Ice Cream 1L,Frozen,3.99,False,48,0,383,245,1050,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.1253
2024-06-02,Frozen Chips 750g,Frozen,2.12,True,50,0,1376,280,1200,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.0363
2024-06-02,Frozen Berries 400g,Frozen,3.29,False,26,0,245,154,660,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.1061
2024-06-02,Orange Juice 1L,Beverages,2.99,False,69,0,400,315,1350,False,14,2024-06-16,In Stock,Sunday,6,2024,True,False,0.1725
2024-06-02,Sparkling Water 1.5L,Beverages,0.99,False,69,0,541,385,1650,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.1275
2024-06-02,Cola 2L,Beverages,1.99,False,75,0,2046,420,1800,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.0367
2024-06-02,Coffee Beans 250g,Beverages,5.94,True,33,0,298,140,600,False,180,2024-11-29,In Stock,Sunday,6,2024,True,False,0.1107
2024-06-02,Green Tea 20pk,Beverages,2.49,False,26,0,267,126,540,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0974
2024-06-02,Pasta 500g,Pantry,1.29,False,59,0,1164,336,1440,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0507
2024-06-02,Rice 1kg,Pantry,1.99,False,42,0,1404,294,1260,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0299
2024-06-02,Olive Oil 500ml,Pantry,5.49,False,21,0,665,154,660,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0316
2024-06-02,Tomato Sauce 400g,Pantry,1.49,False,43,0,1057,266,1140,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0407
2024-06-02,Cornflakes 500g,Pantry,2.99,False,28,0,811,210,900,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.0345
2024-06-02,Peanut Butter 340g,Pantry,2.79,False,24,0,698,175,750,False,365,2025-06-02,In Stock,Sunday,6,2024,True,False,0.0344
2024-06-02,Honey 340g,Pantry,3.39,True,18,0,334,126,540,False,730,2026-06-02,In Stock,Sunday,6,2024,True,False,0.0539
2024-06-02,Canned Tuna 185g,Pantry,1.99,False,33,0,766,224,960,False,1095,2027-06-02,In Stock,Sunday,6,2024,True,False,0.0431
2024-06-02,Shampoo 300ml,Personal Care,4.99,False,25,0,436,105,450,False,1095,2027-06-02,In Stock,Sunday,6,2024,True,False,0.0573
